Time,Open Price,Volume
2023-12-20 13:00:00,42709.17000000,1994.60467000
2023-12-20 14:00:00,42875.62000000,1097.59045000
2023-12-20 15:00:00,42924.23000000,1263.98317000
2023-12-20 16:00:00,42777.00000000,1097.74737000
2023-12-20 17:00:00,42788.36000000,1179.56013000
2023-12-20 18:00:00,42870.67000000,1221.99062000
2023-12-20 19:00:00,42864.43000000,1226.18496000
2023-12-20 20:00:00,42979.62000000,5910.69487000
2023-12-20 21:00:00,43769.44000000,6702.39261000
2023-12-20 22:00:00,43867.04000000,4069.51762000
2023-12-20 23:00:00,44027.20000000,2938.86745000
2023-12-21 00:00:00,43691.51000000,2588.14869000
2023-12-21 01:00:00,43996.81000000,2146.60468000
2023-12-21 02:00:00,44144.51000000,2146.32259000
2023-12-21 03:00:00,43738.01000000,3419.85062000
2023-12-21 04:00:00,43441.83000000,1528.01694000
2023-12-21 05:00:00,43457.44000000,952.83990000
2023-12-21 06:00:00,43611.65000000,886.21933000
2023-12-21 07:00:00,43668.92000000,1220.90936000
2023-12-21 08:00:00,43581.68000000,1303.68189000
2023-12-21 09:00:00,43459.04000000,1148.32524000
2023-12-21 10:00:00,43389.94000000,1117.63574000
2023-12-21 11:00:00,43649.36000000,766.34647000
2023-12-21 12:00:00,43627.41000000,725.66695000
2023-12-21 13:00:00,43511.11000000,1058.48203000
2023-12-21 14:00:00,43808.03000000,1388.35061000
2023-12-21 15:00:00,43764.49000000,1654.48135000
2023-12-21 16:00:00,43678.62000000,1531.27923000
2023-12-21 17:00:00,43746.54000000,1874.11876000
2023-12-21 18:00:00,43982.34000000,1626.20993000
2023-12-21 19:00:00,43931.60000000,1638.75647000
2023-12-21 20:00:00,44046.34000000,1402.83593000
2023-12-21 21:00:00,44147.62000000,3094.14531000
2023-12-21 22:00:00,43519.73000000,2555.68918000
2023-12-21 23:00:00,43824.00000000,1565.27952000
2023-12-22 00:00:00,43668.30000000,1852.38200000
2023-12-22 01:00:00,43449.11000000,1169.20153000
2023-12-22 02:00:00,43581.10000000,1584.09235000
2023-12-22 03:00:00,43588.79000000,1189.44043000
2023-12-22 04:00:00,43796.80000000,1591.09765000
2023-12-22 05:00:00,43994.93000000,785.46857000
2023-12-22 06:00:00,43949.43000000,307.90293000
