Time,Open Price,Volume
2023-12-20 02:00:00,0.13930000,3035145.00000000
2023-12-20 03:00:00,0.13730000,2150032.00000000
2023-12-20 04:00:00,0.13710000,1403351.00000000
2023-12-20 05:00:00,0.13750000,2949140.00000000
2023-12-20 06:00:00,0.13480000,2246272.00000000
2023-12-20 07:00:00,0.13560000,2462661.00000000
2023-12-20 08:00:00,0.13830000,2902022.00000000
2023-12-20 09:00:00,0.13710000,2046307.00000000
2023-12-20 10:00:00,0.13850000,1049089.00000000
2023-12-20 11:00:00,0.13930000,1728199.00000000
2023-12-20 12:00:00,0.13860000,1382738.00000000
2023-12-20 13:00:00,0.13840000,1579018.00000000
2023-12-20 14:00:00,0.13770000,2370304.00000000
2023-12-20 15:00:00,0.13870000,1840275.00000000
2023-12-20 16:00:00,0.13850000,1421565.00000000
2023-12-20 17:00:00,0.13730000,1705126.00000000
2023-12-20 18:00:00,0.13740000,2710881.00000000
2023-12-20 19:00:00,0.13550000,1776021.00000000
2023-12-20 20:00:00,0.13460000,3344902.00000000
2023-12-20 21:00:00,0.13790000,3836012.00000000
2023-12-20 22:00:00,0.13580000,2857475.00000000
2023-12-20 23:00:00,0.13720000,3095983.00000000
2023-12-21 00:00:00,0.13640000,3382950.00000000
2023-12-21 01:00:00,0.13850000,2819516.00000000
2023-12-21 02:00:00,0.13800000,4409776.00000000
2023-12-21 03:00:00,0.13580000,4423590.00000000
2023-12-21 04:00:00,0.13350000,2366198.00000000
2023-12-21 05:00:00,0.13280000,946037.00000000
2023-12-21 06:00:00,0.13370000,758261.00000000
2023-12-21 07:00:00,0.13410000,1609342.00000000
2023-12-21 08:00:00,0.13440000,1230919.00000000
2023-12-21 09:00:00,0.13460000,1351246.00000000
2023-12-21 10:00:00,0.13410000,899373.00000000
2023-12-21 11:00:00,0.13670000,3357599.00000000
2023-12-21 12:00:00,0.13690000,2224178.00000000
2023-12-21 13:00:00,0.13750000,2324927.00000000
2023-12-21 14:00:00,0.13710000,2143902.00000000
2023-12-21 15:00:00,0.13720000,2497433.00000000
2023-12-21 16:00:00,0.13740000,3600266.00000000
2023-12-21 17:00:00,0.13710000,2488594.00000000
2023-12-21 18:00:00,0.13760000,6142255.00000000
2023-12-21 19:00:00,0.14030000,6837910.00000000
2023-12-21 20:00:00,0.14190000,4436718.00000000
2023-12-21 21:00:00,0.14270000,4565601.00000000
2023-12-21 22:00:00,0.14080000,2940070.00000000
2023-12-21 23:00:00,0.14080000,3006315.00000000
2023-12-22 00:00:00,0.13900000,2305250.00000000
2023-12-22 01:00:00,0.14120000,3294538.00000000
2023-12-22 02:00:00,0.14170000,2246139.00000000
2023-12-22 03:00:00,0.14280000,2273505.00000000
2023-12-22 04:00:00,0.14170000,1285173.00000000
2023-12-22 05:00:00,0.14160000,1569436.00000000
2023-12-22 06:00:00,0.14290000,384052.00000000
